experience_id,profile_id,title,company,start_date,end_date,city,country,description,employment_type
fac091dd-0fc7-4e3b-8a04-026e93d1c078,57e994b9-a1bb-40c1-8fa9-f45edfe82b3e,Data Scientist,Inflection AI,2023-11-10,2025-02-02,Prague,Czech Republic,"• Successfully delivered critical initiatives ahead of schedule
• Implemented optimizations that reduced latency by 61%
• Refactored monolithic application to improve maintainability",Full-time
3092d387-f1c5-443b-837d-784d67996be3,57e994b9-a1bb-40c1-8fa9-f45edfe82b3e,Data Scientist,Zoom,2021-12-31,2024-11-15,Jakarta,Indonesia,"• Built and deployed computer vision solutions using spaCy, Supabase
• Built and deployed APIs for internal applications
• Architected and implemented a scalable solution for content delivery
• Developed a high-performance application using TensorFlow, Diffusion Models",Full-time
3b94fcd3-5e10-427a-944f-29ad5b64fef3,82f3597d-f6a2-433a-99ae-aac332d9e998,Infrastructure Engineer,Nuro,2023-06-11,,Montreal,Canada,"• Architected and implemented an efficient solution for real-time analytics
• Built and maintained frontend components for customer-facing applications
• Reduced page load times by 84% through optimization
• Refactored outdated systems to reduce technical debt",Full-time
c5905ce0-f403-4d5a-8428-09fd63e78969,82f3597d-f6a2-433a-99ae-aac332d9e998,Junior Software Engineer,Nuro,2023-09-11,2025-02-02,Montreal,Canada,"• Reduced infrastructure costs by 35% through architectural improvements
• Implemented optimizations that reduced latency by 33%
• Designed and built monitoring solutions that improved team productivity",Full-time
5abb1d59-a341-47fc-82fe-04019a84565d,9bd7754d-94ea-408d-bdd4-638d74c0726a,Implementation Specialist,DocuSign,2024-10-03,,Singapore,Singapore,"• Refactored legacy code to improve maintainability
• Successfully completed major features under budget
• Implemented enhancements that reduced latency by 47%
• Built and architected frontend components for core applications",Full-time
8cde4d29-e0ff-4956-95e9-0fd44734f929,787a6559-034f-4d62-b9fd-a4809a1dc4e2,Business Intelligence Analyst,Grammarly,2023-05-12,,Mountain View,United States,"• Implemented improvements that reduced latency by 67%
• Reduced system downtime by 37% through architectural improvements
• Architected and implemented a robust solution for data processing",Full-time
b5ca3b43-c273-49a9-adad-6b56f9bdb276,787a6559-034f-4d62-b9fd-a4809a1dc4e2,UX Designer,Grammarly,2022-08-16,2025-02-01,Mountain View,United States,"• Refactored legacy code to improve maintainability
• Implemented improvements that improved efficiency by 20%
• Designed and built internal tools that reduced manual effort
• Reduced page load times by 63% through refactoring",Full-time
053eca4b-600e-4ce8-9d31-54c654b15a24,e1f590af-58d9-47a3-b665-1821a355afe4,Technical Support Engineer,Anduril,2024-05-19,2025-02-13,Santa Monica,United States,"• Reduced error rates by 82% through innovative solutions
• Successfully implemented major features under budget
• Built and deployed frontend components for critical applications",Full-time
31de3b97-697f-4a48-ae92-c08af2af2fbc,e1f590af-58d9-47a3-b665-1821a355afe4,Backend Developer,Anduril,2021-02-01,2024-11-12,Santa Monica,United States,"• Implemented enhancements that increased throughput by 31%
• Developed an innovative tool using Rust, ELK Stack
• Reduced page load times by 49% through innovative solutions",Full-time
3dd9d4e9-e3c7-4199-8525-5a77be7f1292,61b0ce49-f0b6-43dc-8e16-4211536bcd30,Senior Data Scientist,Replit,2021-04-22,,San Diego,United States,"• Built and deployed NLP models using Java, SQL
• Refactored monolithic application to improve maintainability
• Developed a scalable tool using Java, SQL",Full-time
2e38481b-dd30-4e9b-b0a1-275e0109e916,61b0ce49-f0b6-43dc-8e16-4211536bcd30,Product Manager,ByteDance,2023-06-27,2025-02-16,San Diego,United States,"• Collaborated with stakeholders to plan releases
• Mentored 3 colleagues on system architecture
• Implemented optimizations that reduced latency by 72%
• Designed and built internal tools that reduced manual effort
• Led a team of 10 engineers to implement new systems",Full-time
c8371a8c-3c96-481f-88d5-3f150cf2b824,61b0ce49-f0b6-43dc-8e16-4211536bcd30,Software Engineer,Apple,2022-10-07,2024-12-25,San Diego,United States,"• Built and architected ML models for critical applications
• Developed a scalable system using Spark, Java
• Implemented enhancements that increased throughput by 33%
• Successfully delivered major features with positive customer feedback
• Designed and built internal tools that reduced manual effort",Full-time
d43eeb0b-2b1b-442e-998c-76123fd2114d,06d10b9f-9e7d-4a76-b368-4ddc00447f9d,Solutions Engineer,Snap Inc.,2020-06-26,,Shanghai,China,"• Reduced infrastructure costs by 78% through optimization
• Successfully delivered major features with positive customer feedback
• Designed and built monitoring solutions that streamlined workflows
• Built and architected ML models for internal applications
• Refactored legacy code to improve maintainability",Full-time
5943218b-cbd8-4f48-acb2-d65d9a8482f4,06d10b9f-9e7d-4a76-b368-4ddc00447f9d,Associate Developer,Snap Inc.,2021-05-02,2025-02-10,Prague,Czech Republic,"• Designed and built testing frameworks that streamlined workflows
• Reduced error rates by 40% through refactoring
• Implemented optimizations that improved efficiency by 38%",Full-time
feaea160-92b8-40de-9a7b-5f7002733382,06d10b9f-9e7d-4a76-b368-4ddc00447f9d,Junior Software Engineer,Ripple,2022-06-30,2024-11-16,Shanghai,China,"• Designed and built automation systems that reduced manual effort
• Developed an innovative application using TypeScript, Next.js
• Successfully launched major features under budget
• Refactored legacy code to enable new features
• Architected and implemented a maintainable solution for recommendation system",Full-time
dd293af1-617d-4284-9e08-386a310ba0a7,845fc08c-3814-4350-baea-fb327c71dcd0,Senior Product Manager,Twilio,2022-11-13,,Minneapolis,United States,"• Reduced infrastructure costs by 44% through optimization
• Architected and implemented a scalable solution for user authentication
• Successfully launched key projects ahead of schedule
• Collaborated with stakeholders to prioritize features",Full-time
dfc04443-5e0e-441d-9929-ec0bb67c264c,845fc08c-3814-4350-baea-fb327c71dcd0,Frontend Developer,Vercel,2023-03-27,2025-02-14,Minneapolis,United States,"• Built and maintained data pipelines for critical applications
• Architected and implemented a robust solution for content delivery
• Developed an innovative system using SOLID Principles, Responsive Design
• Reduced infrastructure costs by 23% through optimization",Full-time
21573a44-e7cd-4ea7-9d70-fadfb707444a,845fc08c-3814-4350-baea-fb327c71dcd0,Junior Data Scientist,DocuSign,2023-08-01,2024-11-23,Minneapolis,United States,"• Successfully completed key projects with positive customer feedback
• Built and deployed NLP models using Postman, Functional Programming
• Architected and implemented a robust solution for content delivery
• Designed and built automation systems that improved team productivity",Full-time
c9edc707-776a-4363-be79-38854ed70c18,9a68a212-70af-4066-9160-bfc06bb2a3f4,UX Researcher,Snowflake,2023-06-11,,Mumbai,India,"• Successfully launched system migration ahead of schedule
• Reduced error rates by 58% through architectural improvements
• Designed and built internal tools that reduced manual effort",Full-time
0778f433-d51b-4cf6-92e2-66c48adc5712,cfd269e4-e0df-4c2b-96fa-ee84640340b7,Information Security Analyst,Slack,2022-09-14,,Pittsburgh,United States,"• Successfully implemented system migration with high quality
• Developed a scalable service using Grafana, Prompt Engineering
• Implemented improvements that increased throughput by 47%
• Architected and implemented a maintainable solution for real-time analytics
• Built and architected frontend components for critical applications",Full-time
44f95268-0f6b-4698-aae2-a7321f1668f3,cfd269e4-e0df-4c2b-96fa-ee84640340b7,Data Scientist,Dropbox,2023-04-19,2025-02-07,Pittsburgh,United States,"• Implemented analytics dashboards to enable data-driven features
• Architected and implemented a robust solution for real-time analytics
• Developed an innovative feature using Kotlin, Prompt Engineering",Full-time
e3e2c875-5824-4f2b-a399-63e47ba2cd94,cfd269e4-e0df-4c2b-96fa-ee84640340b7,Associate Developer,Dropbox,2023-01-06,2024-11-26,Pittsburgh,United States,"• Architected and implemented a maintainable solution for real-time analytics
• Implemented enhancements that reduced latency by 91%
• Successfully delivered system migration ahead of schedule",Full-time
70ddef0d-1eeb-4028-97e1-2bc0190aed23,cfd269e4-e0df-4c2b-96fa-ee84640340b7,Associate Developer,Hugging Face,2022-10-25,2024-09-14,Pittsburgh,United States,"• Successfully implemented critical initiatives with high quality
• Architected and implemented an efficient solution for data processing
• Reduced error rates by 66% through innovative solutions",Full-time
824ef91d-85af-40b2-a0a9-7cdbc6bc4d32,6800be4b-20aa-40e5-ae3f-21b1afac63e4,Data Engineer,Neuralink,2023-12-08,,Boulder,United States,"• Developed an innovative feature using Julia, Sketch
• Created statistical methods for complex business problems
• Built and deployed recommendation engines using Julia, Sketch
• Designed and built automation systems that enhanced code quality
• Architected and implemented a scalable solution for data processing",Full-time
a38efd53-07d6-4e83-8e4d-706452ded7d2,6800be4b-20aa-40e5-ae3f-21b1afac63e4,Product Analyst,Inflection AI,2023-04-26,2025-02-14,Boulder,United States,"• Architected and implemented a robust solution for recommendation system
• Successfully completed critical initiatives ahead of schedule
• Designed and built automation systems that enhanced code quality",Full-time
e0f0adca-2f36-4348-8018-11ffa1ad6ae3,36a917d1-55bc-431e-b9e9-8c822f353fdb,Senior Product Manager,Zendesk,2022-01-17,,Dallas,United States,"• Refactored legacy code to enable new features
• Successfully implemented system migration under budget
• Built and maintained data pipelines for critical applications
• Designed and built testing frameworks that improved team productivity",Full-time
45e46a34-ce00-4891-8e1b-ab0bdb77e85e,36a917d1-55bc-431e-b9e9-8c822f353fdb,Frontend Developer,Scale AI,2022-02-17,2025-02-01,Dallas,United States,"• Successfully launched system migration with positive customer feedback
• Reduced infrastructure costs by 30% through optimization
• Built and maintained microservices for core applications
• Developed a scalable service using Vite, Svelte
• Designed and built testing frameworks that improved team productivity",Full-time
88d213fc-5cce-46db-8cbd-d4c7eab29cb8,36a917d1-55bc-431e-b9e9-8c822f353fdb,UX Designer,Google,2021-06-18,2024-10-30,Dallas,United States,"• Built and architected data pipelines for customer-facing applications
• Designed and built monitoring solutions that streamlined workflows
• Developed an innovative service using jQuery, Agile",Full-time
52b6b32f-49a8-4120-b8f7-095f83f4f484,72e92a5f-7c27-47e7-afe7-fcef0c8cfa6b,ML Ops Engineer,Relativity Space,2023-08-10,,Minneapolis,United States,"• Built and architected data pipelines for critical applications
• Developed a scalable tool using Three.js, OAuth
• Architected and implemented a scalable solution for recommendation system",Full-time
c0b53e6b-fe66-4843-a93b-65586bea9995,72e92a5f-7c27-47e7-afe7-fcef0c8cfa6b,Product Analyst,Plaid,2023-09-13,2025-02-04,Minneapolis,United States,"• Reduced page load times by 80% through innovative solutions
• Architected and implemented a scalable solution for content delivery
• Designed and built monitoring solutions that enhanced code quality
• Developed a scalable system using Helm, Microservices
• Implemented enhancements that increased throughput by 47%",Full-time
81ddf2f6-d7cb-461d-a71d-6f8000509997,053d479c-842d-4c48-bc4a-1d5e2fc58c63,Implementation Specialist,MongoDB,2020-07-26,,Sunnyvale,United States,"• Designed and built internal tools that enhanced code quality
• Developed a new service using Agile, Redshift
• Refactored legacy code to enhance performance
• Built and deployed data pipelines for internal applications
• Successfully delivered critical initiatives with high quality",Full-time
62718f53-f074-4314-8cd1-a8f5207b0ae4,053d479c-842d-4c48-bc4a-1d5e2fc58c63,UX Design Intern,NVIDIA,2021-05-17,2025-02-25,Sunnyvale,United States,"• Developed a scalable service using TDD, Microservices Architecture
• Refactored legacy code to improve maintainability
• Designed and built testing frameworks that improved team productivity
• Reduced error rates by 46% through innovative solutions
• Architected and implemented an efficient solution for user authentication",Internship
29ae707d-3e1c-4bda-bbfc-09dc39fae352,053d479c-842d-4c48-bc4a-1d5e2fc58c63,Software Engineering Intern,Oracle,2022-04-06,2024-11-21,Sunnyvale,United States,"• Refactored legacy code to enable new features
• Built and architected data pipelines for internal applications
• Architected and implemented a scalable solution for content delivery
• Implemented enhancements that improved efficiency by 32%",Internship
d03561ab-860e-4095-9890-3a27edb1286e,053d479c-842d-4c48-bc4a-1d5e2fc58c63,Junior Data Scientist,Baidu,2020-12-09,2024-10-19,Sunnyvale,United States,"• Developed a high-performance tool using Asana, Agile
• Implemented improvements that improved efficiency by 55%
• Created data visualization tools for performance monitoring
• Developed machine learning models that enhanced decision-making by 75%",Full-time
f81d9236-416b-46c3-a1cf-69d82a81b761,5c10517a-f213-4ba3-931e-9745dc4dee79,Product Manager,GitLab,2023-01-12,,Sunnyvale,United States,"• Developed a new system using Distributed Systems, SASS/SCSS
• Designed and built automation systems that reduced manual effort
• Reduced system downtime by 54% through innovative solutions
• Successfully delivered key projects with high quality
• Drove implementation strategy for department",Full-time
90ee8949-7e36-4969-8732-1b9410489999,5c10517a-f213-4ba3-931e-9745dc4dee79,Product Manager,Adobe,2023-02-04,2025-02-23,Atlanta,United States,"• Reduced system downtime by 41% through innovative solutions
• Developed a scalable application using CSS3, Confluence
• Drove architecture decisions for product line",Full-time
24fc46b3-e169-4454-9f5f-9c48430381dc,bd4c1fdb-b525-467c-ae65-51565668fdbc,Developer Advocate,Tesla,2023-01-27,2025-02-15,Zurich,Switzerland,"• Implemented improvements that increased throughput by 24%
• Refactored monolithic application to enable new features
• Architected and implemented an efficient solution for content delivery",Full-time
9d0c238d-fbd1-4bb1-bfae-b35c730517cd,bd4c1fdb-b525-467c-ae65-51565668fdbc,UX Designer,SambaNova Systems,2022-07-28,2025-01-13,Zurich,Switzerland,"• Successfully delivered major features with high quality
• Developed a scalable system using Kotlin, WebSockets
• Refactored monolithic application to improve maintainability
• Implemented optimizations that increased throughput by 89%",Full-time
08750aae-a51a-41e6-86a5-03901f420d2c,bd4c1fdb-b525-467c-ae65-51565668fdbc,UX Design Intern,DocuSign,2022-04-15,2024-10-01,Edinburgh,United Kingdom,"• Successfully completed key projects ahead of schedule
• Designed and built monitoring solutions that streamlined workflows
• Built and maintained microservices for customer-facing applications",Internship
d2b15491-05d1-49db-b091-996d807783ac,69ced4cf-6d3e-4b33-830e-1855c28b33e7,AI Product Manager,Miro,2022-05-04,2025-02-17,San Francisco,United States,"• Reduced page load times by 84% through refactoring
• Successfully completed key projects with positive customer feedback
• Implemented enhancements that reduced latency by 57%",Full-time
7b42be39-a30e-4768-9351-bdafe64e8710,69ced4cf-6d3e-4b33-830e-1855c28b33e7,Senior Backend Developer,AMD,2021-09-01,2025-01-13,San Francisco,United States,"• Developed a high-performance system using scikit-learn, Dart
• Reduced system downtime by 64% through optimization
• Implemented enhancements that reduced latency by 62%
• Successfully delivered key projects ahead of schedule",Full-time
50b02306-bbd5-4ef5-8005-99564da095d7,69ced4cf-6d3e-4b33-830e-1855c28b33e7,UX Designer,Oracle,2023-04-17,2024-12-07,San Francisco,United States,"• Developed an innovative service using scikit-learn, InfluxDB
• Refactored legacy code to reduce technical debt
• Implemented optimizations that improved efficiency by 69%",Full-time
79e81795-df99-4ca4-b2dc-1e01ac21caee,69ced4cf-6d3e-4b33-830e-1855c28b33e7,Product Manager,Anthropic,2024-04-06,2024-10-03,San Francisco,United States,"• Designed and built automation systems that enhanced code quality
• Refactored monolithic application to reduce technical debt
• Drove architecture decisions for product line
• Built and architected APIs for internal applications
• Reduced page load times by 33% through refactoring",Full-time
bb44fb8e-abd0-48da-bb79-4654dc872f8a,24d8fc38-4e31-41e1-8942-87bd232bd24d,Sales Engineer,Rivian,2023-08-21,2025-02-11,Paris,France,"• Designed and built internal tools that streamlined workflows
• Refactored outdated systems to improve maintainability
• Architected and implemented a robust solution for recommendation system
• Successfully delivered critical initiatives ahead of schedule
• Reduced page load times by 84% through optimization",Full-time
e4485b9f-4307-4f4a-9735-68fd1e455f70,24d8fc38-4e31-41e1-8942-87bd232bd24d,Junior Data Scientist,Vercel,2021-08-24,2025-02-04,Paris,France,"• Successfully delivered major features with positive customer feedback
• Architected and implemented a maintainable solution for recommendation system
• Built and deployed production ML systems using Groovy, C++
• Created custom algorithms for performance monitoring
• Refactored outdated systems to enable new features",Full-time
3d977f3d-3a7c-49e3-a3be-5137624ff0fc,c12b047b-6d0f-4d5d-8559-b4783c05ee06,Developer Relations Engineer,Qualcomm,2023-01-12,,Miami,United States,"• Built and maintained frontend components for internal applications
• Reduced page load times by 34% through optimization
• Successfully completed key projects ahead of schedule",Full-time
2dde798c-b7b7-4bd6-a8b1-efa7c1556046,c12b047b-6d0f-4d5d-8559-b4783c05ee06,Product Manager,Zendesk,2023-02-02,2025-02-21,Chicago,United States,"• Refactored monolithic application to enhance performance
• Designed and built automation systems that enhanced code quality
• Reduced page load times by 76% through innovative solutions
• Led a team of 9 developers to launch new products
• Architected and implemented a maintainable solution for content delivery",Full-time
734cca3d-926a-45ae-8be8-27e52c94aa06,c12b047b-6d0f-4d5d-8559-b4783c05ee06,UX Designer,Atlassian,2021-12-20,2025-01-03,Chicago,United States,"• Implemented optimizations that reduced latency by 70%
• Reduced infrastructure costs by 57% through refactoring
• Successfully completed major features with positive customer feedback",Full-time
d661f1c7-32e5-488c-8041-11bb771cf0c9,751d9696-f8b9-496f-9931-d55f50874def,Solutions Engineer,Impossible Foods,2024-03-07,,Brussels,Belgium,"• Designed and built monitoring solutions that enhanced code quality
• Successfully implemented system migration ahead of schedule
• Implemented improvements that improved efficiency by 33%
• Developed an innovative application using Figma, jQuery
• Reduced error rates by 60% through innovative solutions",Full-time
76b19478-a6a9-4af7-92f4-e15b245c5ecd,9475d867-5cb5-4ebf-80df-ec89e7fdcb75,Technical Evangelist,Neuralink,2024-01-07,,Hyderabad,India,"• Designed and built monitoring solutions that streamlined workflows
• Successfully launched critical initiatives with high quality
• Architected and implemented a scalable solution for real-time analytics
• Reduced error rates by 36% through architectural improvements
• Built and maintained ML models for core applications",Full-time
d86c11a8-ac7c-4ce3-b037-e5eb3a733a38,9475d867-5cb5-4ebf-80df-ec89e7fdcb75,UX Design Intern,HubSpot,2021-09-07,2025-02-18,Helsinki,Finland,"• Architected and implemented a scalable solution for recommendation system
• Developed an innovative application using Databricks, NLP
• Built and architected frontend components for critical applications
• Designed and built automation systems that reduced manual effort
• Refactored outdated systems to enable new features",Internship
66e87d14-f611-4d63-8199-61f90502b96b,9475d867-5cb5-4ebf-80df-ec89e7fdcb75,Junior Data Scientist,Miro,2021-01-08,2024-12-18,Seattle,United States,"• Designed and built monitoring solutions that streamlined workflows
• Built and architected APIs for customer-facing applications
• Implemented optimizations that reduced latency by 88%",Full-time
b16bdbeb-077e-4a72-917a-6eaa6400b6c5,275a973c-3c09-4d64-9fc5-4e1daef39695,Solutions Architect,Canva,2022-09-14,,Vienna,Austria,"• Reduced error rates by 42% through optimization
• Drove architecture decisions for department
• Developed a new system using Speech Recognition, Redshift
• Led a team of 10 engineers to deliver key features",Full-time
0ac931c4-0175-41f8-961a-34b3fdd035ce,275a973c-3c09-4d64-9fc5-4e1daef39695,Senior Data Scientist,Google,2022-09-06,2025-02-22,Vienna,Austria,"• Reduced infrastructure costs by 24% through refactoring
• Architected and implemented a maintainable solution for user authentication
• Drove architecture decisions for organization",Full-time
457ca34f-2497-43e4-97e0-87998200a7df,275a973c-3c09-4d64-9fc5-4e1daef39695,Product Manager,Google,2023-08-24,2025-01-15,Vienna,Austria,"• Built and architected ML models for core applications
• Drove adoption of new technologies for department
• Refactored outdated systems to improve maintainability
• Collaborated with product teams to plan releases
• Mentored 2 junior engineers on best practices",Full-time
a5714c41-3edf-44fe-88df-6086c5843143,d2898e84-bbdd-4c0d-a579-af5b6a2a99ed,Senior Product Manager,Slack,2020-03-09,2025-02-11,Mumbai,India,"• Successfully launched major features under budget
• Mentored 6 junior engineers on best practices
• Led a team of 5 specialists to implement new systems",Full-time
a94c3e8e-7e86-4e26-ae3a-e88e142b560f,d2898e84-bbdd-4c0d-a579-af5b6a2a99ed,Software Engineer,Waymo,2024-01-07,2024-12-02,Mumbai,India,"• Successfully completed key projects with high quality
• Reduced page load times by 32% through architectural improvements
• Implemented enhancements that improved efficiency by 36%",Full-time
084fb127-51f9-4b51-95e2-9a0e27837369,d2898e84-bbdd-4c0d-a579-af5b6a2a99ed,UX Design Intern,Splunk,2021-11-13,2024-09-28,Mumbai,India,"• Successfully completed major features under budget
• Designed and built automation systems that improved team productivity
• Built and deployed data pipelines for internal applications
• Architected and implemented an efficient solution for data processing",Internship
8b34f1d2-436e-4d84-bc40-27faca99dbc5,2fb36b77-cf85-477e-baf6-920880be2eb9,Senior Data Scientist,Uber,2022-04-10,2025-02-23,Hyderabad,India,"• Drove technical roadmap for organization
• Developed an innovative application using Dask, SQLite
• Created statistical methods for performance monitoring
• Reduced system downtime by 84% through innovative solutions",Full-time
1ce4023e-1933-4db6-a23d-4879a5855ee9,2fb36b77-cf85-477e-baf6-920880be2eb9,Backend Developer,Uber,2023-08-05,2025-01-26,Palo Alto,United States,"• Reduced page load times by 66% through architectural improvements
• Developed a scalable feature using SQLite, Clojure
• Refactored monolithic application to enable new features
• Designed and built monitoring solutions that streamlined workflows
• Successfully completed major features ahead of schedule",Full-time
89c445c4-8948-4792-b8ac-c1e8b74a1970,2fb36b77-cf85-477e-baf6-920880be2eb9,Product Analyst,Uber,2021-12-11,2024-10-26,Hyderabad,India,"• Architected and implemented a scalable solution for data processing
• Built and architected data pipelines for critical applications
• Successfully launched critical initiatives with positive customer feedback
• Designed and built monitoring solutions that reduced manual effort
• Developed an innovative service using SQLite, Dask",Full-time
9728c229-e05f-427c-97e7-15370764f70d,84b725a9-5975-4c2d-9e74-9d93c6765f35,Applied Scientist,Oracle,2022-06-16,,Auckland,New Zealand,"• Architected and implemented a robust solution for real-time analytics
• Designed and built monitoring solutions that reduced manual effort
• Reduced page load times by 63% through architectural improvements
• Implemented improvements that increased throughput by 59%",Full-time
40e6961c-03d3-41cc-8e0a-6fb5fe76fbda,84b725a9-5975-4c2d-9e74-9d93c6765f35,UX Designer,Canva,2022-10-22,2025-02-08,Auckland,New Zealand,"• Refactored outdated systems to enable new features
• Architected and implemented an efficient solution for real-time analytics
• Reduced system downtime by 51% through refactoring",Full-time
8574f022-7a3d-4316-9f55-cca8c9cba36b,84b725a9-5975-4c2d-9e74-9d93c6765f35,Software Engineering Intern,Gusto,2023-06-02,2024-11-23,Auckland,New Zealand,"• Developed an innovative service using Quantum Computing, Linear
• Built and maintained microservices for critical applications
• Architected and implemented a scalable solution for real-time analytics
• Refactored legacy code to improve maintainability
• Reduced page load times by 32% through refactoring",Internship
128e85a2-0054-453c-a04e-cf7323055993,84b725a9-5975-4c2d-9e74-9d93c6765f35,UX Design Intern,Slack,2021-08-04,2024-08-18,Auckland,New Zealand,"• Refactored monolithic application to reduce technical debt
• Reduced infrastructure costs by 76% through refactoring
• Designed and built testing frameworks that streamlined workflows
• Successfully implemented critical initiatives with positive customer feedback",Internship
b926b2cf-609f-4473-bb4e-2f465c14024f,52e019c1-3721-44ca-8552-10c323d3cfd3,Business Intelligence Analyst,Oracle,2023-02-11,,Munich,Germany,"• Reduced infrastructure costs by 44% through refactoring
• Successfully implemented system migration under budget
• Implemented improvements that improved efficiency by 62%",Full-time
9d85d5b6-e4c0-49f5-ad0c-f8e1dfc9b013,52e019c1-3721-44ca-8552-10c323d3cfd3,Junior Data Scientist,Lucid Motors,2021-03-02,2025-02-09,Munich,Germany,"• Built and deployed frontend components for critical applications
• Refactored monolithic application to improve maintainability
• Developed a high-performance service using Microsoft SQL Server, Chef",Full-time
5518eb09-828c-407e-a518-e48d1f34cd41,52e019c1-3721-44ca-8552-10c323d3cfd3,Associate Developer,Lucid Motors,2021-11-17,2024-12-01,Munich,Germany,"• Refactored legacy code to enable new features
• Developed a new application using Chef, PostgreSQL
• Reduced error rates by 68% through architectural improvements
• Designed and built testing frameworks that reduced manual effort
• Implemented optimizations that increased throughput by 23%",Full-time
6ac164ba-dffd-4d81-a939-7691abefe784,52e019c1-3721-44ca-8552-10c323d3cfd3,Junior Data Scientist,Replit,2021-11-28,2024-09-13,Munich,Germany,"• Designed and built automation systems that improved team productivity
• Reduced infrastructure costs by 78% through innovative solutions
• Developed a scalable feature using Jupyter Notebook, Chef
• Implemented data infrastructure to improve user experience",Full-time
6f7f9fe7-fd14-409e-ba29-48125483c3ae,de564e96-4e25-44c4-a4a8-6709f56c45c7,Solutions Architect,Calendly,2023-07-11,,Philadelphia,United States,"• Mentored 3 colleagues on system architecture
• Successfully implemented major features with high quality
• Drove implementation strategy for team",Full-time
2b398e1d-8059-4f36-9ccd-c97ff794a5ea,de564e96-4e25-44c4-a4a8-6709f56c45c7,Senior Frontend Developer,Splunk,2023-04-17,2025-02-05,Philadelphia,United States,"• Reduced page load times by 63% through refactoring
• Designed and built testing frameworks that reduced manual effort
• Built and architected frontend components for internal applications",Full-time
7bd4b7ba-d492-4bd5-a3ad-c9c772f0fc40,de564e96-4e25-44c4-a4a8-6709f56c45c7,Frontend Developer,Weights & Biases,2023-01-14,2024-12-04,Philadelphia,United States,"• Reduced page load times by 51% through refactoring
• Architected and implemented a scalable solution for content delivery
• Successfully launched critical initiatives under budget
• Refactored monolithic application to enable new features
• Developed a new tool using Trello, React",Full-time
76461e19-fac0-4829-809b-87d5934f3e53,de564e96-4e25-44c4-a4a8-6709f56c45c7,Junior Software Engineer,Zendesk,2021-11-18,2024-09-03,Helsinki,Finland,"• Architected and implemented a robust solution for content delivery
• Implemented optimizations that improved efficiency by 79%
• Successfully implemented system migration with high quality
• Refactored legacy code to improve maintainability",Full-time
db6e891e-e4dd-4eaa-a53b-5f75d9f85eb7,9cc36c91-d7ed-44c5-90aa-a7a4e64efbf4,Embedded Systems Engineer,Confluent,2022-10-14,,Munich,Germany,"• Developed a scalable feature using Three.js, Ruby on Rails
• Refactored legacy code to improve maintainability
• Implemented improvements that reduced latency by 44%",Full-time
58350fab-36db-4d8c-bf1a-d6878ca28156,9cc36c91-d7ed-44c5-90aa-a7a4e64efbf4,UX Designer,Confluent,2022-10-10,2025-02-26,Munich,Germany,"• Implemented optimizations that increased throughput by 73%
• Reduced system downtime by 67% through innovative solutions
• Architected and implemented a scalable solution for data processing
• Successfully completed key projects with positive customer feedback
• Built and maintained ML models for customer-facing applications",Full-time
588fe137-12bb-47fe-9a21-9bb69adfe377,9cc36c91-d7ed-44c5-90aa-a7a4e64efbf4,Backend Developer,Okta,2024-02-02,2025-01-27,Munich,Germany,"• Reduced system downtime by 53% through architectural improvements
• Developed a scalable tool using Ruby on Rails, Ruby
• Built and architected frontend components for customer-facing applications
• Refactored legacy code to enhance performance
• Implemented enhancements that improved efficiency by 35%",Full-time
48681fd9-dca3-495e-aadf-5a7c25882852,bf01b0cc-82c9-43d8-8ba2-70e8ba757dba,Staff Software Engineer,Cloudflare,2022-10-14,,Dallas,United States,"• Successfully launched critical initiatives with positive customer feedback
• Developed a high-performance tool using Bitbucket, PHP
• Refactored monolithic application to improve maintainability",Full-time
606c528d-0342-4131-861c-d5befbdb6c8e,bf01b0cc-82c9-43d8-8ba2-70e8ba757dba,Senior UX Designer,GitLab,2022-12-07,2025-02-24,Dallas,United States,"• Mentored 10 junior engineers on technical skills
• Designed and built testing frameworks that improved team productivity
• Refactored monolithic application to reduce technical debt
• Built and architected ML models for customer-facing applications",Full-time
155220f3-195c-4415-9242-85d1b538b789,bf01b0cc-82c9-43d8-8ba2-70e8ba757dba,Software Engineer,GitLab,2022-04-29,2024-12-14,Dallas,United States,"• Designed and built monitoring solutions that enhanced code quality
• Architected and implemented an efficient solution for user authentication
• Developed a scalable tool using PHP, Elixir
• Implemented improvements that improved efficiency by 33%",Full-time
8319ae23-51b3-44d3-a150-36b4270cf60f,bf01b0cc-82c9-43d8-8ba2-70e8ba757dba,UX Designer,GitLab,2022-07-10,2024-08-28,Dallas,United States,"• Developed a new feature using GitHub, PHP
• Built and deployed APIs for internal applications
• Architected and implemented a maintainable solution for content delivery
• Reduced page load times by 83% through refactoring
• Refactored outdated systems to improve maintainability",Full-time
a3d29744-a208-4bcb-b441-f34e36d8b0ff,bf01b0cc-82c9-43d8-8ba2-70e8ba757dba,Junior Software Engineer,Anduril,2022-06-06,2024-07-25,Dallas,United States,"• Refactored legacy code to improve maintainability
• Designed and built internal tools that improved team productivity
• Reduced page load times by 66% through refactoring
• Developed an innovative service using GitHub, Elixir
• Successfully completed major features ahead of schedule",Full-time
