job_id,job_title,company,city,country,description,required_skills,posting_date,job_type,remote_status,industry,experience_level
a666c524-2886-4bc8-9b45-1c15188072a9,Creative Director,Blue Origin,Seattle,United States,"
Blue Origin is pushing the boundaries of what's possible in transportation.

# Role Overview
As a Creative Director at Blue Origin, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Define and track key metrics to measure product success
• Evaluate and recommend new technologies and approaches
• Contribute to architectural decisions and technical strategy
• Mentor junior team members and provide technical leadership
• Analyze user feedback and market trends to inform product decisions
• Lead the product development lifecycle from conception to launch
• Work closely with engineering, design, and other stakeholders to deliver successful products

# Qualifications
• Excellent communication and collaboration abilities
• Strong problem-solving skills and attention to detail
• Experience with Sketch
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Webpack
• Experience with Colab

# Benefits
• Paid time off and holidays
• 401(k) matching
• Flexible work arrangements
• Comprehensive health, dental, and vision insurance
• Opportunity to work on cutting-edge technologies
• Regular team building activities
• Flexible work arrangements

Blue Origin is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Webpack, Angular, Sketch, Colab, Design Patterns, Scrum, Haskell, Kotlin Multiplatform",2025-02-18,Full-time,Onsite,Tech,Principal
ca95dad8-99f3-47a9-9d52-556861bbe599,Developer Advocate,Snap Inc.,Paris,France,"
Snap Inc. is a leading global technology company that's transforming how people connect, communicate, and discover information.

# Role Overview
As a Developer Advocate at Snap Inc., you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Document solutions and contribute to knowledge base
• Troubleshoot and resolve complex technical issues
• Provide technical guidance and support to customers and internal teams
• Develop tools and processes to enhance support efficiency
• Collaborate with product and engineering teams to improve product quality

# Qualifications
• Experience with Scala
• Excellent communication and collaboration abilities
• Experience with System Design
• Experience with TDD
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Python

# Benefits
• Comprehensive health, dental, and vision insurance
• Paid time off and holidays
• Competitive salary and equity compensation
• Flexible work arrangements
• On-site amenities including gourmet meals and fitness centers
• Wellness programs and gym reimbursements
• Generous parental leave

Snap Inc. is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","System Design, Scala, TDD, Python, Slack",2025-01-02,Full-time,Remote,Tech,Mid-level
e9cb9ecd-8ef8-4b0f-8ace-9936904a85fb,Blockchain Developer,Discord,Atlanta,United States,"
Discord is a venture-backed startup that's revolutionizing how people manage finances.

# Role Overview
As a Blockchain Developer at Discord, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Write clean, maintainable, and well-tested code
• Participate in code reviews, architectural discussions, and technical decision-making
• Design, develop, and maintain robust systems
• Design and implement solutions using Azure services
• Troubleshoot and debug complex issues across the stack

# Qualifications
• Experience with Scala
• 2+ years of relevant experience
• Experience with Groovy
• Excellent communication and collaboration abilities
• Experience with Django
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Experience with REST API

# Benefits
• Competitive salary and equity compensation
• 401(k) matching
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Regular team events and activities
• Flexible work arrangements
• Startup culture with high impact opportunities

Discord is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Groovy, Scala, REST API, Django, CloudFormation, Azure, Next.js, Neo4j",2025-01-03,Full-time,Remote,Tech,Junior
d7f444cc-e377-47d4-bfcd-6f4891d89824,Data Scientist,Anthropic,Mountain View,United States,"
Founded by experts in machine learning, Anthropic is dedicated to creating safe and beneficial AI that solves humanity's most important challenges.

# Role Overview
As a Data Scientist at Anthropic, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Build and optimize statistical models
• Collaborate with engineering teams to implement and deploy models to production
• Research and implement state-of-the-art algorithms and approaches
• Work with large, complex datasets and derive meaningful insights
• Monitor and improve model performance and data quality

# Qualifications
• Experience with JavaScript
• Excellent communication and collaboration abilities
• Experience with LangChain
• Experience with Elixir
• Strong problem-solving skills and attention to detail
• Experience with data processing, modeling, and analysis

# Benefits
• 401(k) matching
• Flexible work arrangements
• Paid time off and holidays
• Competitive salary and equity compensation
• Access to cutting-edge AI research and technologies
• Flexible work arrangements
• Conference and publication opportunities

Anthropic is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","LangChain, GAN, JavaScript, Elixir, DynamoDB, Firebase, ELK Stack",2025-02-28,Full-time,Hybrid,Tech,Senior
1c98e760-f901-4386-8ed8-66ca37628bc4,Systems Engineer,Figma,Mountain View,United States,"
Figma is a rapidly growing technology company valued at over $1B, disrupting traditional industries with innovative solutions.

# Role Overview
We're looking for a Systems Engineer to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Troubleshoot and debug complex issues across the stack
• Collaborate with cross-functional teams to define and implement new features
• Write clean, maintainable, and well-tested code
• Design, develop, and maintain efficient services
• Participate in code reviews, architectural discussions, and technical decision-making

# Qualifications
• Previous internship or project experience
• Bachelor's degree in Computer Science, Engineering, or related field
• Strong problem-solving skills and attention to detail
• Experience with Haskell
• Experience with Objective-C
• Excellent communication and collaboration abilities

# Benefits
• Paid time off and holidays
• Flexible work arrangements
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• Startup culture with high impact opportunities
• Modern, collaborative workspace
• Regular team events and activities

Figma is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Haskell, JavaScript, Objective-C, Microservices, gRPC, Laravel, Jenkins, GitHub Actions, Chef, Responsive Design",2025-01-31,Full-time,Remote,Tech,Junior
cb889940-577c-4bac-9970-e09786004192,Solutions Architect,Humane,Dallas,United States,"
Founded with a mission to solve some of humanity's most challenging problems, Humane is developing breakthrough technologies in advanced materials.

# Role Overview
As a Solutions Architect at Humane, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Collaborate with product and engineering teams to improve product quality
• Document solutions and contribute to knowledge base
• Troubleshoot and resolve complex technical issues
• Develop tools and processes to enhance support efficiency
• Provide technical guidance and support to customers and internal teams

# Qualifications
• Excellent communication and collaboration abilities
• Experience with Rust
• Strong problem-solving skills and attention to detail
• Experience with Obsidian
• Experience with Ruby
• 2+ years of relevant experience
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with System Design

# Benefits
• Flexible work arrangements
• Paid time off and holidays
• Comprehensive health, dental, and vision insurance
• 401(k) matching
• Opportunity to work on cutting-edge technologies
• Regular team building activities
• Professional development opportunities

Humane is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","System Design, Obsidian, Ruby, Rust, GitHub",2025-02-27,Full-time,Remote,Tech,Junior
d4e668d5-5efa-4867-8f08-abf94ff8d006,UX Designer,Alibaba,Mumbai,India,"
Alibaba is a leading global technology company that's transforming how people connect, communicate, and discover information.

# Role Overview
We're looking for a UX Designer to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Define product requirements, specifications, and roadmaps based on user needs and business goals
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Analyze user feedback and market trends to inform product decisions
• Define and track key metrics to measure product success
• Lead the product development lifecycle from conception to launch

# Qualifications
• Experience with React
• Excellent communication and collaboration abilities
• Strong problem-solving skills and attention to detail
• Experience with Confluence
• Strong understanding of web technologies and UI/UX principles
• 2+ years of relevant experience
• Experience with Webpack

# Benefits
• 401(k) matching
• Paid time off and holidays
• Flexible work arrangements
• Comprehensive health, dental, and vision insurance
• On-site amenities including gourmet meals and fitness centers
• Transportation benefits or shuttle service
• Learning and development stipends

Alibaba is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Webpack, React, Confluence, Jira, Design Patterns, Functional Programming, C#, R, Core ML",2024-12-12,Full-time,Hybrid,Tech,Entry-level
2ec08fe2-a188-4701-bd96-b46e849f13b9,Software Developer,PayPal,Nashville,United States,"
PayPal is one of the world's most valuable companies, known for innovation in hardware, software, and services.

# Role Overview
PayPal is seeking a talented Software Developer to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Write clean, maintainable, and well-tested code
• Design, develop, and maintain critical infrastructure
• Troubleshoot and debug complex issues across the stack
• Participate in code reviews, architectural discussions, and technical decision-making
• Collaborate with cross-functional teams to define and implement new features

# Qualifications
• Excellent communication and collaboration abilities
• Strong problem-solving skills and attention to detail
• Experience with SOAP
• 6+ years of relevant experience
• Experience with Elixir
• Bachelor's degree in Computer Science, Engineering, or related field

# Benefits
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Competitive salary and equity compensation
• 401(k) matching
• Transportation benefits or shuttle service
• Generous parental leave
• Learning and development stipends

PayPal is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Groovy, Elixir, Serverless, SOAP, Grafana, Google Cloud",2025-02-05,Full-time,Hybrid,Tech,Senior
12b07558-d8c9-4837-93b5-50921908b8df,Frontend Developer,Deel,Phoenix,United States,"
Deel is a venture-backed startup that's revolutionizing how people shop.

# Role Overview
As a Frontend Developer at Deel, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Collaborate with cross-functional teams to define and implement new features
• Design, develop, and maintain robust systems
• Troubleshoot and debug complex issues across the stack
• Participate in code reviews, architectural discussions, and technical decision-making
• Write clean, maintainable, and well-tested code

# Qualifications
• Experience building responsive, accessible web applications
• Strong problem-solving skills and attention to detail
• Experience with Django
• Excellent communication and collaboration abilities
• 4+ years of relevant experience
• Strong understanding of web technologies and UI/UX principles
• Experience with C++
• Experience with MATLAB

# Benefits
• Comprehensive health, dental, and vision insurance
• Competitive salary and equity compensation
• Paid time off and holidays
• Flexible work arrangements
• Flexible work arrangements
• Modern, collaborative workspace
• Equity in a high-growth company

Deel is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","MATLAB, C++, WebSockets, Django, CloudFormation, Docker, HTML5",2025-01-11,Full-time,Onsite,Tech,Mid-level
06498002-efb8-4a16-b78e-b3030ccdea17,Technical Account Manager,Sony,Beijing,China,"
Sony is one of the world's most valuable companies, known for innovation in hardware, software, and services.

# Role Overview
As a Technical Account Manager at Sony, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Collaborate with product and engineering teams to improve product quality
• Document solutions and contribute to knowledge base
• Troubleshoot and resolve complex technical issues
• Provide technical guidance and support to customers and internal teams
• Develop tools and processes to enhance support efficiency

# Qualifications
• Experience with Groovy
• Excellent communication and collaboration abilities
• Experience with Elixir
• 4+ years of relevant experience
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Experience with GitHub

# Benefits
• 401(k) matching
• Competitive salary and equity compensation
• Paid time off and holidays
• Comprehensive health, dental, and vision insurance
• On-site amenities including gourmet meals and fitness centers
• Learning and development stipends
• Generous parental leave

Sony is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","GitHub, Sketch, Elixir, Groovy, Microservices Architecture, SOLID Principles, Vue.js, WebGL, OAuth",2025-02-07,Full-time,Hybrid,Tech,Mid-level
0fb4f7c2-8289-4c1c-9cd2-168a0aae2608,Group Product Manager,HashiCorp,Jakarta,Indonesia,"
As a leader in enterprise software, HashiCorp helps organizations transform their operations with powerful, scalable technology solutions.

# Role Overview
HashiCorp is seeking a talented Group Product Manager to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Define and track key metrics to measure product success
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Analyze user feedback and market trends to inform product decisions
• Lead the product development lifecycle from conception to launch
• Define product requirements, specifications, and roadmaps based on user needs and business goals

# Qualifications
• Experience with Git
• Bachelor's degree in Computer Science, Engineering, or related field
• 2+ years of relevant experience
• Strong problem-solving skills and attention to detail
• Experience with Bootstrap
• Excellent communication and collaboration abilities
• Experience with VS Code
• Experience with Web Accessibility

# Benefits
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• Paid time off and holidays
• Flexible work arrangements
• Work-life balance focus
• Global team collaboration opportunities
• Employee resource groups

HashiCorp is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Web Accessibility, Bootstrap, Git, VS Code, CI/CD, Design Patterns",2025-02-22,Full-time,Hybrid,Tech,Entry-level
41c225e9-cd86-4b74-a4c2-a5be2e13ee03,Data Analyst,NVIDIA,Irvine,United States,"
NVIDIA is a leading global technology company that's transforming how people connect, communicate, and discover information.

# Role Overview
We're looking for a Data Analyst to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Work with large, complex datasets and derive meaningful insights
• Research and implement state-of-the-art algorithms and approaches
• Monitor and improve model performance and data quality
• Build and optimize data pipelines
• Work with PostgreSQL to store, process, and analyze information

# Qualifications
• 1+ years of relevant experience
• Excellent communication and collaboration abilities
• Strong problem-solving skills and attention to detail
• Understanding of statistical methods and machine learning algorithms
• Experience with MATLAB
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with LangChain
• Experience with Lua

# Benefits
• Flexible work arrangements
• 401(k) matching
• Comprehensive health, dental, and vision insurance
• Paid time off and holidays
• Wellness programs and gym reimbursements
• Generous parental leave
• Learning and development stipends

NVIDIA is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Spark, LangChain, Lua, MATLAB, PostgreSQL, Oracle DB",2025-02-22,Full-time,Hybrid,Tech,Junior
a18c3e72-cc7e-410d-aee9-1b7d2f053381,Security Engineer,Replit,Redmond,United States,"
Replit is a rapidly growing technology company valued at over $1B, disrupting traditional industries with innovative solutions.

# Role Overview
We're looking for a Security Engineer to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Work with SQLite to store, process, and analyze information
• Conduct security assessments, vulnerability testing, and risk analyses
• Monitor systems for security breaches and respond to incidents
• Collaborate with development teams to ensure security is integrated into the development lifecycle
• Develop security policies, procedures, and best practices

# Qualifications
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Robotics
• Experience with Blockchain
• Understanding of security principles and best practices
• 5+ years of relevant experience
• Strong problem-solving skills and attention to detail

# Benefits
• Flexible work arrangements
• Competitive salary and equity compensation
• Paid time off and holidays
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Regular team events and activities
• Modern, collaborative workspace

Replit is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","GitLab CI, Chef, Blockchain, Robotics, PHP, SQLite",2025-02-25,Full-time,Remote,Tech,Senior
d262e52e-ee24-403c-a566-6711dfff2dfb,Applied Scientist,Discord,San Jose,United States,"
Founded in 2018, Discord has quickly become a leader in the e-commerce space.

# Role Overview
Discord is seeking a talented Applied Scientist to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Build and optimize data pipelines
• Collaborate with engineering teams to implement and deploy models to production
• Monitor and improve model performance and data quality
• Research and implement state-of-the-art algorithms and approaches
• Work with large, complex datasets and derive meaningful insights

# Qualifications
• 1+ years of relevant experience
• Excellent communication and collaboration abilities
• Experience with Haskell
• Experience with Transformers
• Experience with Dask
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Strong problem-solving skills and attention to detail
• Experience with Elixir

# Benefits
• Competitive salary and equity compensation
• 401(k) matching
• Paid time off and holidays
• Flexible work arrangements
• Regular team events and activities
• Modern, collaborative workspace
• Equity in a high-growth company

Discord is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Transformers, Dask, Elixir, Haskell, CouchDB, PostgreSQL, Chef",2025-02-03,Full-time,Hybrid,Tech,Junior
36a504d2-42fa-4916-ba71-a1a27c59789c,CTO,Alibaba,Beijing,China,"
Alibaba is one of the world's most valuable companies, known for innovation in hardware, software, and services.

# Role Overview
Alibaba is seeking a talented CTO to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Troubleshoot and debug complex issues across the stack
• Collaborate with cross-functional teams to define and implement new features
• Participate in code reviews, architectural discussions, and technical decision-making
• Design, develop, and maintain efficient services
• Write clean, maintainable, and well-tested code

# Qualifications
• Experience with PHP
• Strong problem-solving skills and attention to detail
• Experience with R
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• 1+ years of relevant experience
• Experience with WebSockets

# Benefits
• Paid time off and holidays
• 401(k) matching
• Competitive salary and equity compensation
• Flexible work arrangements
• On-site amenities including gourmet meals and fitness centers
• Learning and development stipends
• Wellness programs and gym reimbursements

Alibaba is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","PHP, R, WebSockets, NestJS, Chef, Ansible",2025-02-25,Full-time,Remote,Tech,Entry-level
6d9233d4-eb30-4a6f-9fa6-98105d05e12e,Penetration Tester,SpaceX,Bellevue,United States,"
SpaceX is pioneering the next generation of autonomous vehicles.

# Role Overview
We're looking for a Penetration Tester to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Conduct security assessments, vulnerability testing, and risk analyses
• Develop security policies, procedures, and best practices
• Monitor systems for security breaches and respond to incidents
• Design and implement security measures to protect systems, networks, and data
• Collaborate with development teams to ensure security is integrated into the development lifecycle

# Qualifications
• Strong problem-solving skills and attention to detail
• 3+ years of relevant experience
• Experience with GitHub Actions
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Embedded Systems
• Experience with CircleCI
• Excellent communication and collaboration abilities
• Experience with Quantum Computing

# Benefits
• 401(k) matching
• Flexible work arrangements
• Competitive salary and equity compensation
• Paid time off and holidays
• Professional development opportunities
• Opportunity to work on cutting-edge technologies
• Regular team building activities

SpaceX is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","CircleCI, GitHub Actions, Quantum Computing, Embedded Systems, Haskell, Groovy, Ceph",2025-01-29,Full-time,Remote,Tech,Mid-level
daa24c30-2067-4e01-a80e-47291bd9b8d4,Decision Scientist,Spotify,Paris,France,"
Spotify is a leading global technology company that's transforming how people connect, communicate, and discover information.

# Role Overview
We're looking for a Decision Scientist to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Work with large, complex datasets and derive meaningful insights
• Monitor and improve model performance and data quality
• Build and optimize machine learning models
• Research and implement state-of-the-art algorithms and approaches
• Collaborate with engineering teams to implement and deploy models to production

# Qualifications
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Experience with Groovy
• Experience with ONNX
• Excellent communication and collaboration abilities
• Experience with Reinforcement Learning
• Experience with JavaScript
• Strong problem-solving skills and attention to detail

# Benefits
• Comprehensive health, dental, and vision insurance
• 401(k) matching
• Paid time off and holidays
• Competitive salary and equity compensation
• Generous parental leave
• Learning and development stipends
• On-site amenities including gourmet meals and fitness centers

Spotify is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","ONNX, Reinforcement Learning, Groovy, JavaScript, Cassandra, SQLite, Google Cloud, REST API",2024-12-13,Full-time,Hybrid,Tech,Senior
ef627caa-91e5-4ba8-8154-36a773d76ed0,NLP Engineer,SambaNova Systems,Oslo,Norway,"
SambaNova Systems is at the forefront of artificial intelligence research and development, creating cutting-edge solutions that push the boundaries of what's possible.

# Role Overview
As a NLP Engineer at SambaNova Systems, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Work with large, complex datasets and derive meaningful insights
• Research and implement state-of-the-art algorithms and approaches
• Build and optimize machine learning models
• Monitor and improve model performance and data quality
• Collaborate with engineering teams to implement and deploy models to production

# Qualifications
• Experience with NLP
• Excellent communication and collaboration abilities
• Experience with PyTorch
• Experience with Objective-C
• Experience with Neo4j
• 7+ years of relevant experience

# Benefits
• Competitive salary and equity compensation
• Paid time off and holidays
• Flexible work arrangements
• 401(k) matching
• Flexible work arrangements
• Learning and development stipends
• Access to cutting-edge AI research and technologies

SambaNova Systems is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","PyTorch, NLP, Neo4j, Objective-C, DynamoDB",2025-02-05,Full-time,Hybrid,Tech,Senior
285143f1-315e-49e8-be08-17af547695b6,Graphics Engineer,Palantir,San Jose,United States,"
Palantir delivers critical infrastructure and software solutions that enable businesses to thrive in the digital economy.

# Role Overview
We're looking for a Graphics Engineer to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Troubleshoot and debug complex issues across the stack
• Participate in code reviews, architectural discussions, and technical decision-making
• Design, develop, and maintain critical infrastructure
• Write clean, maintainable, and well-tested code
• Collaborate with cross-functional teams to define and implement new features

# Qualifications
• Experience with Ruby on Rails
• Strong problem-solving skills and attention to detail
• Experience with Go
• Excellent communication and collaboration abilities
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• 4+ years of relevant experience
• Experience with JWT

# Benefits
• Paid time off and holidays
• 401(k) matching
• Competitive salary and equity compensation
• Flexible work arrangements
• Tuition reimbursement
• Work-life balance focus
• Global team collaboration opportunities

Palantir is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","TypeScript, Go, Ruby on Rails, JWT, Chef, Pulumi, D3.js, WebGL, Firebase",2025-02-21,Full-time,Onsite,Tech,Mid-level
18bb9a87-ca86-4ff7-b5ee-10bc66bf8931,Technical Evangelist,Calendly,Cupertino,United States,"
Calendly is a venture-backed startup that's revolutionizing how people work.

# Role Overview
As a Technical Evangelist at Calendly, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Develop tools and processes to enhance support efficiency
• Troubleshoot and resolve complex technical issues
• Collaborate with product and engineering teams to improve product quality
• Document solutions and contribute to knowledge base
• Provide technical guidance and support to customers and internal teams

# Qualifications
• Strong problem-solving skills and attention to detail
• Experience with cURL
• Excellent communication and collaboration abilities
• Experience with Clojure
• 4+ years of relevant experience
• Experience with Scrum
• Experience with IntelliJ
• Bachelor's degree in Computer Science, Engineering, or related field

# Benefits
• 401(k) matching
• Flexible work arrangements
• Competitive salary and equity compensation
• Paid time off and holidays
• Flexible work arrangements
• Equity in a high-growth company
• Modern, collaborative workspace

Calendly is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Scrum, cURL, Clojure, IntelliJ, Agile",2025-01-26,Full-time,Hybrid,Tech,Mid-level
c6c7bd73-74ed-43aa-802c-f4163c0ccabd,UX Designer,Calendly,Sunnyvale,United States,"
Founded in 2017, Calendly has quickly become a leader in the e-commerce space.

# Role Overview
We're looking for a UX Designer to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Define product requirements, specifications, and roadmaps based on user needs and business goals
• Analyze user feedback and market trends to inform product decisions
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Define and track key metrics to measure product success
• Lead the product development lifecycle from conception to launch

# Qualifications
• Experience with GitLab
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with PWA
• Experience building responsive, accessible web applications
• Strong problem-solving skills and attention to detail
• Strong understanding of web technologies and UI/UX principles

# Benefits
• Paid time off and holidays
• Flexible work arrangements
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Startup culture with high impact opportunities
• Regular team events and activities

Calendly is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Next.js, PWA, Bitbucket, GitLab, Functional Programming, System Design",2025-01-16,Full-time,Remote,Tech,Mid-level
84bbeb4b-8ff6-40fc-ba74-8350f65ce0b3,Implementation Specialist,DeepMind,Bellevue,United States,"
DeepMind is at the forefront of artificial intelligence research and development, creating cutting-edge solutions that push the boundaries of what's possible.

# Role Overview
DeepMind is seeking a talented Implementation Specialist to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Develop tools and processes to enhance support efficiency
• Provide technical guidance and support to customers and internal teams
• Collaborate with product and engineering teams to improve product quality
• Document solutions and contribute to knowledge base
• Troubleshoot and resolve complex technical issues

# Qualifications
• Experience with Julia
• Experience with IntelliJ
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Slack
• Strong problem-solving skills and attention to detail
• Excellent communication and collaboration abilities
• 8+ years of relevant experience
• Experience with VS Code

# Benefits
• Paid time off and holidays
• Flexible work arrangements
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• Learning and development stipends
• Access to cutting-edge AI research and technologies
• Flexible work arrangements

DeepMind is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Slack, VS Code, IntelliJ, Julia, TypeScript, Kotlin, Functional Programming, DevOps, CI/CD, Three.js",2025-02-15,Full-time,Remote,Tech,Senior
2878917f-fbba-46b1-aecc-54cf160c67c0,UI Designer,Cruise,Los Angeles,United States,"
Founded with a mission to solve some of humanity's most challenging problems, Cruise is developing breakthrough technologies in biotechnology.

# Role Overview
As a UI Designer at Cruise, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Lead the product development lifecycle from conception to launch
• Define product requirements, specifications, and roadmaps based on user needs and business goals
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Analyze user feedback and market trends to inform product decisions
• Define and track key metrics to measure product success

# Qualifications
• Strong understanding of web technologies and UI/UX principles
• Experience with jQuery
• Experience with Tailwind CSS
• Experience building responsive, accessible web applications
• Strong problem-solving skills and attention to detail
• Experience with Figma
• Experience with Webpack
• Bachelor's degree in Computer Science, Engineering, or related field

# Benefits
• Flexible work arrangements
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• 401(k) matching
• Regular team building activities
• Flexible work arrangements
• Professional development opportunities

Cruise is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","jQuery, Tailwind CSS, Webpack, Figma, Colab, cURL, DDD, SOLID Principles, Clean Code, R",2025-02-12,Full-time,Hybrid,Tech,Senior
eb6be5c8-5166-4898-ba39-8fa6f4fd2556,AI Researcher,Cruise,Philadelphia,United States,"
Cruise is pushing the boundaries of what's possible in space exploration.

# Role Overview
Cruise is seeking a talented AI Researcher to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Build and optimize statistical models
• Work with large, complex datasets and derive meaningful insights
• Research and implement state-of-the-art algorithms and approaches
• Collaborate with engineering teams to implement and deploy models to production
• Monitor and improve model performance and data quality

# Qualifications
• Experience with Scala
• Understanding of statistical methods and machine learning algorithms
• Excellent communication and collaboration abilities
• Strong problem-solving skills and attention to detail
• Experience with Pandas
• Experience with ONNX

# Benefits
• Paid time off and holidays
• 401(k) matching
• Comprehensive health, dental, and vision insurance
• Competitive salary and equity compensation
• Regular team building activities
• Professional development opportunities
• Collaborative, innovative work environment

Cruise is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","ONNX, Pandas, JavaScript, Scala, Ceph, Firebase, Docker, AWS, Django",2025-01-05,Full-time,Remote,Tech,Junior
